ID Major Occupation Group,Major Occupation Group,ID Minor Occupation Group,Minor Occupation Group,ID Broad Occupation,Broad Occupation,ID Detailed Occupation,Detailed Occupation,ID Year,Year,ID Nation,Nation,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,Record Count,Slug Detailed Occupation,Geography,ID Geography,Slug Geography
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","210000","Community & Social Service Occupations","212099","Religious workers, all other",2017,"2017","01000US","United States","true","true",2714,1278.5265199339026,19266.593957258658,10250.90655646352,27,"religious-workers-all-other","Washington","04000US53","washington"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","472211","Sheet metal workers",2017,"2017","01000US","United States","true","true",3324,1414.8067160956664,67888.07791817088,10215.479103207548,30,"sheet-metal-workers","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","290000","Healthcare practitioners & technical occupations","290000","Healthcare practitioners & technical occupations","291122","Occupational therapists",2017,"2017","01000US","United States","true","true",3263,1401.777109331821,60435.510573092244,8857.514623136998,31,"occupational-therapists","Washington","04000US53","washington"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","499071","Maintenance & repair workers, general",2017,"2017","01000US","United States","true","true",12287,2716.6097966218663,55362.445918450394,6497.480945775472,125,"maintenance-repair-workers-general","Washington","04000US53","washington"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","519151","Photographic process workers & processing machine operators",2017,"2017","01000US","United States","true","true",584,593.2593966698162,57696.643835616436,45212.722697433936,5,"photographic-process-workers-processing-machine-operators","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113131","Training & development managers",2017,"2017","01000US","United States","true","true",1366,907.2241274164166,67698.58491947291,19230.93922769259,9,"training-development-managers","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","290000","Healthcare practitioners & technical occupations","290000","Healthcare practitioners & technical occupations","291123","Physical therapists",2017,"2017","01000US","United States","true","true",6783,2020.0433725453179,69336.37844611528,10174.18115770099,65,"physical-therapists","Washington","04000US53","washington"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","472181","Roofers",2017,"2017","01000US","United States","true","true",4788,1697.664765227796,38956.75355054303,12619.179981546828,40,"roofers","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","210000","Community & Social Service Occupations","212021","Directors, religious activities & education",2017,"2017","01000US","United States","true","true",2453,1215.5419227852367,39547.7802690583,12410.797618928826,29,"directors-religious-activities-education","Washington","04000US53","washington"
"550000","Military specific occupations","550000","Military specific occupations","550000","Military specific occupations","551010","Military officer special & tactical operations leaders",2017,"2017","01000US","United States","true","true",1811,1044.529238393961,60070.54610712313,19648.67931450486,16,"military-officer-special-tactical-operations-leaders","Washington","04000US53","washington"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","472150","Pipelayers, plumbers, pipefitters, & steamfitters",2017,"2017","01000US","United States","true","true",15200,3020.251255319911,67051.61019736843,10083.57982957604,116,"pipelayers-plumbers-pipefitters-steamfitters","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","290000","Healthcare practitioners & technical occupations","290000","Healthcare practitioners & technical occupations","291126","Respiratory therapists",2017,"2017","01000US","United States","true","true",2305,1178.3271988609913,63420.72104121475,12581.472150698844,21,"respiratory-therapists","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","119013","Farmers, ranchers, & other agricultural managers",2017,"2017","01000US","United States","true","true",8339,2239.283952569715,71184.34608466244,17752.544246750727,108,"farmers-ranchers-other-agricultural-managers","Washington","04000US53","washington"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","472140","Painters & paperhangers",2017,"2017","01000US","United States","true","true",12355,2724.0899054000633,36222.89372723594,4349.390153375946,103,"painters-paperhangers","Washington","04000US53","washington"
"110000-290000","Management, business, science, & arts occupations","290000","Healthcare practitioners & technical occupations","290000","Healthcare practitioners & technical occupations","291127","Speechlanguage pathologists",2017,"2017","01000US","United States","true","true",2977,1338.9913192280333,49403.22304333221,11518.250689655142,27,"speechlanguage-pathologists","Washington","04000US53","washington"
